"kills","assists","damageDealt","timeSurvived","wins","cluster"
210,99,31579.7,265524,24,"1"
0,0,0,0,0,"1"
62,17,9303.776,77775.78,1,"1"
0,0,0,0,0,"1"
197,4,23812.1,128241.65,2,"1"
0,0,0,0,0,"1"
2164,706,284268.88,1193668.8,53,"2"
0,0,0,0,0,"1"
870,197,120277.1,486415.5,18,"1"
0,0,0,0,0,"1"
774,1,95333.02,313976.72,4,"1"
0,0,0,0,0,"1"
2887,1217,440666.5,2071139.9,127,"2"
2,5,476.98715,3956.3398,0,"1"
4243,529,543242,1236422,60,"2"
0,0,0,0,0,"1"
5739,106,668628.5,1790082.8,66,"2"
0,0,0,0,0,"1"
21228,4429,2859704,7685141,701,"3"
0,0,0,0,0,"1"
1269,206,184069.78,686590.6,28,"1"
0,0,79.94309,113,0,"1"
202,0,22567.602,47011,2,"1"
0,0,0,0,0,"1"
831,200,137726.47,469878,25,"1"
0,0,0,352,0,"1"
975,172,120226.75,239365.34,12,"1"
139,30,17053.385,32716.236,2,"1"
105,2,10811.308,23817.406,0,"1"
7,1,727.6123,2372.562,0,"1"
12737,4402,1782167.1,4653506,306,"4"
1903,536,252388.39,507654.88,54,"1"
0,0,0,3289,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
76,13,10019.637,118825,6,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
77,28,9913.902,96231,9,"1"
0,0,0,0,0,"1"
11,1,1033.1772,15738,1,"1"
0,0,0,0,0,"1"
0,0,218.64558,6889,0,"1"
0,0,0,0,0,"1"
4,0,396,3290,1,"1"
0,0,0,0,0,"1"
600,137,74766.97,254689.64,15,"1"
0,0,0,0,0,"1"
38,0,4199.903,50991.617,0,"1"
0,0,0,0,0,"1"
3202,1199,413878.06,2059683,238,"2"
0,0,0,0,0,"1"
0,0,145.20529,301,0,"1"
0,0,0,0,0,"1"
192,0,16612.943,15848,0,"1"
0,0,0,0,0,"1"
2146,206,218866.2,670841,141,"2"
0,0,0,0,0,"1"
97,7,10630.264,64348,1,"1"
0,0,0,0,0,"1"
1462,0,150352.02,786140,5,"1"
0,0,0,0,0,"1"
296,84,37441.41,221818,21,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
34,0,3404.0342,15795,1,"1"
0,0,0,0,0,"1"
1120,177,113327.43,405379,80,"1"
0,0,0,0,0,"1"
155,41,24266.918,93279,5,"1"
0,0,0,0,0,"1"
477,0,53349.074,203263,7,"1"
0,0,0,0,0,"1"
2246,442,258103.77,998519,176,"2"
8,1,825.0062,2649,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
21,1,2830.1157,19304.688,0,"1"
0,0,0,0,0,"1"
588,90,67576.74,408227.25,20,"1"
0,0,0,0,0,"1"
55,22,9913.439,70967,5,"1"
0,0,0,0,0,"1"
3,0,370.9301,2729,0,"1"
0,0,0,0,0,"1"
1723,488,224563.92,1114469,168,"2"
0,0,0,1093,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
29,1,3857.7578,81516.73,1,"1"
0,0,0,0,0,"1"
6672,1315,759119,4481484,480,"4"
0,0,0,0,0,"1"
9,1,1032.094,7072,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
38,13,5233.0186,29360,1,"1"
0,0,0,0,0,"1"
31,9,4817.3896,59635,3,"1"
0,0,0,0,0,"1"
0,0,71.82001,113,0,"1"
0,0,0,0,0,"1"
1859,793,248266.45,2382499,259,"2"
0,0,0,0,0,"1"
0,0,34.625664,1004,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
306,87,35054.613,274997.7,43,"1"
0,0,0,0,0,"1"
1,0,113.454254,2291,0,"1"
0,0,0,0,0,"1"
37,0,3770.43,39578,2,"1"
0,0,0,0,0,"1"
158,39,20264.555,196193.5,28,"1"
0,0,0,0,0,"1"
12,3,1841.729,6632,0,"1"
0,0,0,0,0,"1"
3,0,512.5984,4433,0,"1"
0,0,0,0,0,"1"
120,21,13513.87,50498,5,"1"
0,0,0,0,0,"1"
18,2,1902.2228,19504,0,"1"
0,0,0,0,0,"1"
9,0,1072.1476,11468,0,"1"
0,0,0,0,0,"1"
621,150,65613.555,284787,77,"1"
0,0,0,0,0,"1"
11,10,2383.4675,22606,2,"1"
0,0,0,0,0,"1"
7,0,837.0404,5516,0,"1"
0,0,0,0,0,"1"
1842,260,191289.31,913218,298,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
11,0,1244.8096,4315,0,"1"
0,0,0,0,0,"1"
112,20,15978.177,65063,6,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
224,16,29031.62,97716.086,4,"1"
0,0,0,0,0,"1"
3257,1065,468676.16,1641606.2,72,"2"
0,0,0,0,0,"1"
20,2,2879.9927,8274,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1599,593,254705.8,741583,61,"2"
0,0,0,0,0,"1"
440,70,56876.57,193976.1,17,"1"
0,0,0,0,0,"1"
99,4,11078.245,40620.453,3,"1"
0,0,0,0,0,"1"
4413,1060,596628.1,2071098.5,300,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
9,0,1085.186,8689,0,"1"
0,0,0,0,0,"1"
1603,466,231705.44,954412,107,"2"
0,0,0,0,0,"1"
240,63,38075.043,162193,9,"1"
0,0,0,0,0,"1"
41,0,5005.6455,23801,0,"1"
0,0,0,0,0,"1"
1240,486,194586.34,880769,53,"1"
20,6,1891.3712,10545,2,"1"
169,46,22407.951,91642,3,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
33,14,4870.6377,30143,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
399,0,48875.105,382757,9,"1"
0,0,0,0,0,"1"
61,5,8677.189,96485,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
456,149,69358.83,309119,13,"1"
0,0,0,0,0,"1"
6,2,623.54065,13353,2,"1"
0,0,0,0,0,"1"
19,0,2364.4077,12381,1,"1"
0,0,0,0,0,"1"
151,119,21342.023,423583,30,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
21631,8620,2586881.5,6145459.5,497,"3"
35,8,5627.488,22959.166,2,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
383,169,62148.676,342034,23,"1"
0,0,0,0,0,"1"
36,12,5543.746,23195,2,"1"
0,0,0,0,0,"1"
5,0,456.19946,1385,0,"1"
0,0,0,0,0,"1"
707,408,129672.34,609849,44,"1"
0,0,0,0,0,"1"
11,6,2538.8564,9452,0,"1"
0,0,0,0,0,"1"
0,0,0,304,0,"1"
0,0,0,0,0,"1"
380,135,56342.57,262051,16,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
15,0,1867.4109,4904,0,"1"
0,0,0,0,0,"1"
31960,13509,4248220.5,9863460,1012,"3"
669,266,107114.984,383111.22,23,"1"
2,0,666.3916,4407,0,"1"
0,0,0,0,0,"1"
2,0,190.66599,3862,0,"1"
0,0,0,0,0,"1"
530,152,85043.77,418600,25,"1"
0,0,0,0,0,"1"
906,215,123836.87,462488.8,30,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
21095,7838,2991290.5,8982301,1252,"3"
0,0,0,0,0,"1"
633,175,84507.39,360293.94,9,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
49231,24804,6397115.5,16064416,1408,"3"
812,299,115235.945,423813.34,35,"1"
1874,275,256850.58,781218,22,"1"
0,0,0,0,0,"1"
72,0,7817.1465,14460,0,"1"
0,0,0,0,0,"1"
864,201,124419.33,386196,17,"1"
0,0,0,0,0,"1"
3,0,383.33057,5251,0,"1"
0,0,0,0,0,"1"
27,0,2736.7312,22629,0,"1"
0,0,0,0,0,"1"
836,299,108483.78,690784,42,"1"
0,0,0,0,0,"1"
6,0,528.80005,1572,0,"1"
0,0,0,0,0,"1"
3,0,562.66345,5089,0,"1"
0,0,0,0,0,"1"
1799,512,276091.88,1265655,90,"2"
0,0,69.93612,1807,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
12,0,1438.9883,3217,0,"1"
0,0,0,0,0,"1"
44,2,6336.419,30992,0,"1"
15,1,1352.9961,4133,0,"1"
0,0,0,593,0,"1"
0,0,0,0,0,"1"
220,47,28260.102,151214,13,"1"
0,0,72.763245,931,0,"1"
622,217,74254.56,370765,54,"1"
0,0,0,0,0,"1"
117,0,13354.848,33749,2,"1"
0,0,0,0,0,"1"
426,236,66165.305,356578,44,"1"
0,0,0,0,0,"1"
175,45,25925.256,108844,7,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1496,589,249842.45,1071331,62,"2"
9,4,1365.4742,7234,1,"1"
118,28,15980.242,78426,1,"1"
0,0,0,0,0,"1"
16,0,1778.2578,9272,0,"1"
0,0,0,0,0,"1"
151,95,26853.635,231394,16,"1"
0,0,0,0,0,"1"
1769,359,242200.56,804460.5,47,"1"
0,0,0,0,0,"1"
108,4,13242.237,53965.06,5,"1"
0,0,0,0,0,"1"
2460,729,345471.94,1187558.1,99,"2"
0,0,0,0,0,"1"
20,6,3394.2937,11753,1,"1"
0,0,0,0,0,"1"
32,0,3830.1335,8149,1,"1"
0,0,0,0,0,"1"
288,100,44282.8,178139,10,"1"
0,0,0,0,0,"1"
4046,817,515679.88,1710866.9,177,"2"
0,0,0,0,0,"1"
337,0,38371.207,105827.19,12,"1"
0,0,0,0,0,"1"
1847,610,255497.7,1072331.8,89,"2"
0,0,0,0,0,"1"
19,5,2741.362,14410,0,"1"
4,3,808.2141,4516,0,"1"
3,0,459.43808,6153,0,"1"
167,0,16665.943,38929,4,"1"
1315,521,197533.83,986535.9,58,"2"
7,3,1553.8672,14157.787,1,"1"
223,107,32207.799,252974,2,"1"
0,0,0,0,0,"1"
168,0,17159.363,80973,7,"1"
0,0,0,0,0,"1"
1356,434,178075.61,1020776,117,"2"
0,0,0,307,0,"1"
75,21,8289.132,44448.523,0,"1"
15,3,1792.4076,30172.486,0,"1"
70,2,7867.736,44827.055,0,"1"
0,0,0,0,0,"1"
2586,1080,387055.1,2095371.8,99,"2"
344,151,57250.758,468625.66,21,"1"
397,57,51325.67,140454,6,"1"
0,0,0,0,0,"1"
53,0,5235.0293,18042,0,"1"
0,0,0,0,0,"1"
3722,1170,580820.5,2206969,148,"2"
0,0,0,0,0,"1"
9,0,962.1087,3140,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
562,241,86923.49,405265,19,"1"
0,0,0,0,0,"1"
432,86,51074.7,153167,15,"1"
0,0,0,0,0,"1"
3,0,284.04645,1979,0,"1"
0,0,0,0,0,"1"
3428,1527,439056.62,1676977,294,"2"
7,2,817.249,7100,1,"1"
47,3,6041.743,33704,0,"1"
0,0,0,0,0,"1"
18,0,2041.896,11294,0,"1"
0,0,0,0,0,"1"
6454,2320,926450.75,4234479,325,"4"
4,1,552.92664,1272,0,"1"
11,1,1547.7667,14320.725,0,"1"
0,0,0,0,0,"1"
18,2,2746.2512,35516.383,0,"1"
2,0,200,323,0,"1"
1448,508,212601.39,1310152.2,115,"2"
0,0,0,0,0,"1"
5,3,1007.2424,13410,0,"1"
0,0,0,0,0,"1"
119,0,12634.3,38787,2,"1"
0,0,0,0,0,"1"
457,137,62725.95,365794,22,"1"
0,0,0,0,0,"1"
14,5,2614.706,24019,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
434,143,64621.406,382556,27,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1,0,148.34001,1895,0,"1"
0,0,0,0,0,"1"
282,106,39687.914,275919,18,"1"
0,0,0,1121,1,"1"
39,9,5552.165,16325,0,"1"
0,0,0,0,0,"1"
4,0,451.93457,4055,0,"1"
0,0,0,0,0,"1"
1481,415,231758.75,943712,52,"2"
0,0,0,0,0,"1"
0,0,17.69472,984,0,"1"
0,0,0,0,0,"1"
11,0,1042.8845,10809,1,"1"
0,0,0,0,0,"1"
512,138,70348.445,273762,17,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
426,163,59228.844,539505,39,"1"
0,0,0,0,0,"1"
788,201,114087.1,518044.72,15,"1"
0,0,0,0,0,"1"
90,4,13290.436,61316.73,2,"1"
0,0,0,0,0,"1"
3882,1636,629427.1,2864358.5,160,"2"
23,5,3008.889,16423.686,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
760,215,96912.32,464157,25,"1"
0,0,0,0,0,"1"
3,0,789.1915,3718,0,"1"
0,0,0,0,0,"1"
10,0,1278.0988,6252,0,"1"
0,0,0,0,0,"1"
3505,1570,533297.25,2403658.2,168,"2"
0,0,0,0,0,"1"
10,3,1466.3214,8553,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1063,456,181701.39,918597,56,"1"
0,1,93.77696,1175,0,"1"
0,0,0,0,0,"1"
693,74,77224.55,81322,17,"1"
0,0,0,0,0,"1"
4,0,398.29767,1074,0,"1"
299,56,47516.586,66964,2,"1"
13287,3374,1795956.8,2499786,350,"4"
185,76,28946.318,209683,9,"1"
55,12,4583.55,18829,5,"1"
314,0,33070.37,95454,7,"1"
0,0,0,0,0,"1"
343,258,52732.715,535928,20,"1"
6,9,1007.99713,16663,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
2253,1029,338863.28,1486248,134,"2"
2,0,240.80447,1491,0,"1"
60,11,8541.937,57908.54,2,"1"
0,0,0,0,0,"1"
1,0,147.25568,2757,0,"1"
0,0,0,0,0,"1"
120,43,21425.865,131820.03,9,"1"
0,0,0,0,0,"1"
873,258,127660.414,401404,45,"1"
0,0,0,0,0,"1"
232,0,27536.045,108791,8,"1"
0,0,0,0,0,"1"
4282,1941,644036.06,2718040,348,"2"
34,2,4323.855,7962,0,"1"
56,7,8210.821,14461.613,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
13208,3303,1784578.9,2906983.8,270,"4"
280,50,37838.938,68093.94,10,"1"
31,5,3806.0479,19852,1,"1"
0,0,0,0,0,"1"
48,0,6083.9644,30371,0,"1"
0,0,0,0,0,"1"
3210,1177,451700.47,2109429,117,"2"
92,66,15540.511,94203,3,"1"
16,5,3111.77,11793,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
5225,2009,813838.94,3004997,221,"2"
1,0,162.24399,967,0,"1"
93,31,15817.279,144817,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1454,616,245302.86,1191123.2,60,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
889,264,141999.61,478242,17,"1"
5,0,797.023,3075,0,"1"
888,203,117908.3,551810.75,16,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
2502,918,348783.12,1679615.9,162,"2"
0,0,0,0,0,"1"
184,60,30746.656,250532.02,3,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1841,803,276640.16,1637640.4,203,"2"
0,0,0,0,0,"1"
293,115,42271.99,248843,8,"1"
69,12,6605.993,18956,5,"1"
108,0,10970.804,44439,2,"1"
0,0,0,0,0,"1"
1014,420,146134.3,953682,54,"1"
4,7,1030.9263,11197,1,"1"
8,0,1411.2969,16860,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1889,449,253766.5,1349374,65,"2"
4,3,251.9678,2693,2,"1"
65,29,10218.973,35223,3,"1"
0,0,0,0,0,"1"
176,0,19493.197,44761,3,"1"
0,0,0,0,0,"1"
4097,1380,506723.47,1404234.4,289,"2"
1,0,227.06,626,0,"1"
611,157,104518.67,434243.03,5,"1"
0,0,0,0,0,"1"
622,48,85811.22,321147.97,4,"1"
0,0,0,0,0,"1"
1984,794,353205.34,1749095.5,81,"2"
39,23,5573.1294,26302.916,3,"1"
2651,551,361624.66,1026613,81,"2"
50,14,5928.3955,12521,3,"1"
329,0,37728.492,91810,5,"1"
13,0,1241.2202,1311,0,"1"
1697,429,262571.6,844395,44,"2"
110,39,13676.402,36516,7,"1"
1047,261,144568.58,471104.5,23,"1"
0,0,0,0,0,"1"
164,13,19668.576,56475.855,2,"1"
0,0,0,0,0,"1"
11647,5742,1690310,5488307,585,"4"
67,36,9085.082,30585.736,1,"1"
6349,1532,832150.8,1944693,456,"4"
7,3,944.4885,1475,1,"1"
1764,0,202593.72,1456224,71,"2"
3,0,294.26175,9635,0,"1"
8413,2708,1172571.5,3590239,545,"4"
186,51,28272.217,84458,4,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
37,0,4452.065,13143,1,"1"
0,0,0,0,0,"1"
2605,861,372744.94,1809152.4,102,"2"
1,1,157.80704,1941,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
33,0,3507.811,11162,0,"1"
13,0,1279.3999,1407,1,"1"
3169,750,402788.7,1008454,160,"2"
168,26,16249.405,21624,10,"1"
318,62,44487.895,212490.6,6,"1"
0,0,0,0,0,"1"
102,5,12670.077,45583.53,2,"1"
0,0,0,0,0,"1"
5979,1947,924300.9,4230112,247,"4"
0,0,0,0,0,"1"
99,21,12082.693,34099,3,"1"
0,0,0,0,0,"1"
12,0,1207.4072,3496,0,"1"
0,0,0,0,0,"1"
71,17,10829.997,39613,2,"1"
0,0,0,0,0,"1"
484,103,64875.71,307826,18,"1"
0,0,0,0,0,"1"
6,0,814.37,5752.25,0,"1"
0,0,0,0,0,"1"
3994,1223,549911.7,3028549.5,297,"2"
0,0,0,0,0,"1"
13,7,1829.9929,10461,0,"1"
0,0,0,0,0,"1"
86,0,8484.164,36408,2,"1"
17,0,1289.5662,2624,1,"1"
93,21,10834.033,78065,4,"1"
0,0,0,639,0,"1"
86,6,10138.873,12389.705,6,"1"
0,0,0,0,0,"1"
828,0,80919.234,115988.19,20,"1"
0,0,0,0,0,"1"
9846,1174,1236269.2,3701655.5,253,"4"
0,0,0,0,0,"1"
3,1,453.00864,5228,0,"1"
0,0,0,0,0,"1"
1,0,178.24854,1221,0,"1"
0,0,0,0,0,"1"
71,32,8835.579,104813,15,"1"
0,0,0,0,0,"1"
382,103,51049.97,143432,15,"1"
208,56,21193.203,63527,21,"1"
132,0,16624.28,44997,2,"1"
0,0,0,0,0,"1"
1185,501,192422.3,603655,53,"1"
531,276,89134.92,395305,66,"1"
72,9,11464.6455,42606,0,"1"
0,0,0,0,0,"1"
29,0,3713.3457,13656,1,"1"
0,0,0,0,0,"1"
389,148,56945.67,244888,15,"1"
0,0,0,0,0,"1"
31,6,3842.8066,16969.266,0,"1"
0,0,0,0,0,"1"
10,0,1325.9603,4745.0723,0,"1"
0,0,0,0,0,"1"
148,51,17494.104,74147.79,5,"1"
0,0,0,0,0,"1"
1,0,232.18805,1518,0,"1"
0,0,0,0,0,"1"
8,0,528.98364,1354,0,"1"
0,0,0,0,0,"1"
1238,383,176499.84,731597,41,"1"
0,0,0,0,0,"1"
9,3,1798.0977,7945,0,"1"
0,0,0,0,0,"1"
64,0,8033.5312,79347,1,"1"
0,0,0,0,0,"1"
818,343,132014.7,592676,47,"1"
0,0,0,0,0,"1"
3907,597,498355.06,997195.4,98,"2"
20,6,3220.2136,16969.963,0,"1"
70,3,8276.39,25885.895,1,"1"
0,0,0,0,0,"1"
11571,3188,1631614.2,3197229.5,316,"4"
342,58,45142.266,102161.56,7,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
13909,4840,2018425.4,10909418,682,"3"
18,6,2378.6924,11526,0,"1"
69,6,8555.392,21116.54,0,"1"
0,0,0,0,0,"1"
8,0,1283.3508,11232.176,0,"1"
0,0,0,0,0,"1"
1453,406,239444.05,736590.9,39,"1"
0,0,0,0,0,"1"
265,79,41501.227,252977,10,"1"
58,11,7325.5503,34434,3,"1"
168,0,19459.13,89354,2,"1"
6,0,896.20496,4539,0,"1"
1196,414,190068.58,875148,52,"1"
115,73,26671.115,187021,9,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1199,587,170760.11,894167,85,"2"
0,0,0,0,0,"1"
126,18,14887.368,48952,4,"1"
0,0,0,0,0,"1"
53,0,5745.6724,20619,3,"1"
0,0,0,0,0,"1"
676,236,106233.95,331483,23,"1"
0,0,0,0,0,"1"
135,19,18358.676,49599,2,"1"
0,0,0,0,0,"1"
517,0,57721.914,107871,9,"1"
0,0,0,0,0,"1"
859,281,136998.92,1082321,26,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
2,1,192.92203,4900,0,"1"
0,0,0,0,0,"1"
2,2,510.51572,2321,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
417,133,56786.297,401955,26,"1"
0,0,55.305855,1202,0,"1"
133,27,17361.137,61471.312,3,"1"
2,2,372.62,1884.894,0,"1"
16,0,2091.1575,14223.413,0,"1"
0,0,0,211,0,"1"
2784,1167,407051.1,1748456,105,"2"
1696,822,255458.8,1241220.9,68,"2"
1567,683,217965.53,895577,165,"2"
0,0,0,0,0,"1"
25,0,2674.1833,594260,0,"1"
0,0,0,36595,0,"1"
2653,1649,394796.97,1715727,417,"2"
4,1,343.01263,2373,0,"1"
4204,368,455102.9,1000738.8,163,"2"
0,0,0,0,0,"1"
475,21,56110.117,135345.69,5,"1"
0,0,0,0,0,"1"
66142,19251,7953400,19514640,3972,"3"
1180,378,185013.62,506922.56,28,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
108,30,14933.536,54502,3,"1"
282,102,45108.594,131384,7,"1"
146,24,18061.334,40428,3,"1"
0,0,0,0,0,"1"
94,0,9754.921,21651,2,"1"
0,0,0,0,0,"1"
12666,5089,1638538,4316437,529,"4"
294,88,38555.816,127662.86,14,"1"
601,97,80263.12,161750.23,10,"1"
13,2,1881.3008,9104.013,0,"1"
1132,42,132414.69,360816.5,17,"1"
677,29,82323.15,193539.72,13,"1"
10505,3049,1557992,4284436,396,"4"
2150,537,309342.84,861016.06,67,"2"
1282,288,175235.31,757337.6,32,"1"
0,0,0,0,0,"1"
58,3,7606.869,42989.64,0,"1"
0,0,0,0,0,"1"
536,169,81006,433501.75,26,"1"
0,0,0,0,0,"1"
202,48,29120.828,92956,10,"1"
0,0,0,0,0,"1"
20,0,2376.0789,5968,3,"1"
0,0,0,0,0,"1"
1418,487,218690.17,1193619,90,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
2,0,453.5177,1580,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
2,1,200,3171,1,"1"
0,0,0,0,0,"1"
8,2,773.59155,6234,0,"1"
0,0,0,652,0,"1"
9,0,775.724,4684,1,"1"
0,0,0,0,0,"1"
6564,511,594839.7,1181691,330,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
9,2,1180.8684,7019,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
6,0,528.05884,9744,0,"1"
0,0,0,0,0,"1"
873,184,129451.29,470620.06,29,"1"
490,63,58281.305,165975.5,16,"1"
34,2,3940.0107,27273.545,1,"1"
0,0,0,0,0,"1"
5142,1830,753912.1,4817807,235,"4"
9333,1859,1013055.7,2587036,677,"4"
49,18,7020.5435,44725,2,"1"
0,0,0,0,0,"1"
42,0,4512.625,20940,4,"1"
0,0,0,0,0,"1"
1292,228,138620.64,585903,110,"1"
0,0,0,0,0,"1"
0,0,150.25668,2056,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1743,195,162155.62,494367,103,"1"
1,2,192.83566,2060,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
22,0,2123.813,17816.486,0,"1"
0,0,0,0,0,"1"
153,21,16385.754,100044.484,19,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
65,6,7560.8193,19854,0,"1"
0,0,0,0,0,"1"
0,1,219.13998,3940,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
104,40,13193.9,150444,10,"1"
0,0,0,0,0,"1"
17,4,3099.3914,34184,0,"1"
0,0,0,0,0,"1"
8,0,820.7981,5020,0,"1"
0,0,0,0,0,"1"
207,58,27128.268,186293,8,"1"
0,0,0,0,0,"1"
34,2,3680.4666,9941,1,"1"
0,0,0,0,0,"1"
0,0,18,81418,0,"1"
0,0,0,0,0,"1"
111,11,13207.66,552987,7,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
6,2,587.65985,10556,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
26,3,2582.6099,7593,1,"1"
0,0,100,918,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1,0,75,711,0,"1"
0,0,0,0,0,"1"
13,0,1299.9999,23075,3,"1"
0,0,0,0,0,"1"
2,0,537.15466,9955,0,"1"
0,0,0,0,0,"1"
1,0,61.399963,1128,0,"1"
0,0,0,0,0,"1"
71,20,9822.786,46420,3,"1"
0,0,0,0,0,"1"
4,5,291.83368,2609,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
2,1,312.66504,4975,1,"1"
0,0,0,0,0,"1"
3,3,818.7477,6490,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
175,62,27008.555,275871,9,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
8,0,689.76575,1152,0,"1"
0,0,0,0,0,"1"
39,6,5914.3623,15417,3,"1"
0,0,0,124,0,"1"
7,5,1282.1288,13256,1,"1"
0,0,0,0,0,"1"
12,0,1793.3896,15752,0,"1"
0,0,81.00001,8578,0,"1"
4412,1052,489542.84,2195292,488,"2"
198,55,22494.125,183451,47,"1"
205,47,29380.125,141879,4,"1"
0,0,0,0,0,"1"
19,0,2202.8967,60549,0,"1"
