cluster,accountId,assists,boosts,dBNOs,dailyKills,dailyWins,damageDealt,days,headshotKills,heals,killPoints,kills,longestKill,longestTimeSurvived,losses,maxKillStreaks,mostSurvivalTime,rankPoints,rankPointsTitle,revives,rideDistance,roadKills,roundMostKills,roundsPlayed,suicides,swimDistance,teamKills,timeSurvived,top10s,vehicleDestroys,walkDistance,weaponsAcquired,weeklyKills,weeklyWins,winPoints,wins,level,season
2,account.11d58f6dac6040bb85795ee4b81ec6a8,14,56,19,13,2,2667.4495,2,3,16,0,21,415.8961,1558,17,2,1558,0,NA,7,24207.734,0,9,19,0,342.0508,0,17434,12,1,24220.76,158,13,2,0,2,Pro,n
3,account.90ea8bbc4b614457a628a05880949319,42,220,86,3,0,12409.1,7,24,177,0,90,259.3548,1576,98,3,1576,0,NA,25,109203.88,4,13,100,4,652.8131,0,65277,35,4,91080.56,514,10,0,0,3,Beginner,n
3,account.3eeb1146dd584f3e92e342c3107fb97a,47,373,111,0,0,18203.744,9,24,123,0,125,319.7019,1580,128,4,1580,0,NA,36,183785.2,1,10,131,3,64.04178,1,96193,46,0,116986.53,479,46,3,0,7,Beginner,n
3,account.aac1f7c3f9de4db792f57d298b2507ed,12,79,42,13,0,5109.648,5,3,89,0,40,257.1056,1597,48,2,1597,0,NA,13,60989.055,2,4,49,1,318.13895,0,34910,16,1,44078.242,441,18,1,0,1,Beginner,n
3,account.b4e5609261824813a68ba10392fe7af6,5,50,32,16,0,3836.3984,3,9,34,0,27,181.84924,1630,25,2,1630,0,NA,5,20234.453,0,6,27,1,151.10428,2,20816,7,0,24244.377,212,16,0,0,2,Beginner,n
4,account.14ffcbd23b29451f905c2df392f6adee,25,74,96,4,0,12276.487,8,18,186,0,99,326.69257,1574,96,3,1574,0,NA,19,129202.125,5,8,99,5,191.8419,1,68239,27,1,84942.6,603,41,1,0,4,Intermediate,n
4,account.bb70fc09d99641f89771d9e8cfbf5d45,19,108,58,5,0,8858.746,6,14,54,0,76,270.02368,1606,21,3,1606,0,NA,5,67167.11,6,8,28,1,356.9663,0,34650,25,0,51193.113,275,18,2,0,7,Intermediate,n
4,account.be1b7bd076254b4fb272e0013ea36b25,12,111,55,5,1,6421.3857,7,20,31,0,60,285.21188,1642,18,4,1642,0,NA,2,66951.61,16,12,22,1,13.173812,1,20626,14,1,21751.408,176,13,2,0,6,Intermediate,n
3,account.1986f100a2e64d05b18fbc6cc46ecf02,8,15,9,5,0,1796.29,2,4,26,0,9,191.12889,1366,19,1,1366,0,NA,10,14799.995,0,3,20,0,0,0,12989,9,0,20803.375,71,9,1,0,1,Beginner,n
4,account.661b4af186c749f88803df5df477b321,17,145,68,0,0,9745.891,6,17,59,0,100,267.39832,1640,38,6,1640,0,NA,10,94870.734,7,14,42,0,132.40909,0,43555,30,2,58392.117,410,14,1,0,6,Intermediate,n
3,account.e4f06256b4584ccdb7620df2605e0ca2,0,21,12,0,0,1517.1282,5,3,11,0,13,341.31567,1219,18,2,1219,0,NA,4,34676.58,2,4,18,0,67.665726,3,11711,3,1,13771.209,65,2,0,0,0,Beginner,n
3,account.e828189330fd4719ae9e2009f03c6af1,0,13,17,6,0,2523.0752,3,3,24,0,18,146.22281,1549,20,3,1549,0,NA,3,14452.61,0,6,20,1,0,0,11477,4,1,9360.745,80,18,0,0,0,Beginner,n
3,account.bdfee930abe449acb438b9919f40cc89,9,21,26,0,0,3318.4348,7,3,81,0,26,198.82944,1558,28,3,1558,0,NA,5,55427.44,1,3,28,1,0,0,24969,13,0,29331.059,141,7,0,0,0,Beginner,n
3,account.d73201a546cc4ff19e97bb410ef18cd2,5,14,11,5,0,2177.576,4,1,43,0,15,269.3785,1312,22,1,1312,0,NA,5,35022.523,2,2,22,2,0,0,17897,6,1,23742.38,119,7,0,0,0,Beginner,n
3,account.ef3aee50d5be4ecca50294f1fa5e1697,12,25,36,3,0,5120.495,8,5,94,0,32,249.87187,1573,37,3,1573,0,NA,14,86111.836,4,9,38,1,235.68445,2,34466,20,0,40065.133,264,15,2,0,2,Beginner,n
3,account.f9147ce0843a4cbba045de9b18527785,1,3,4,0,0,430.24255,4,0,1,0,2,102.43028,1065,10,1,1065,0,NA,1,5293.6196,0,2,10,0,0,1,4823,1,0,7024.271,34,0,0,0,0,Beginner,n
3,account.247b919e84544a1d81f261bed7af0981,11,67,20,2,0,2503.7559,7,3,28,0,18,171.69942,1630,21,2,1630,0,NA,2,35565.32,3,3,22,1,7.1153975,0,15180,7,1,20435.777,126,6,0,0,2,Beginner,n
3,account.54239cccabcc41c1b915e403d97bb84a,11,47,27,2,0,4057.1902,6,6,66,0,27,164.89954,1356,33,2,1356,0,NA,11,39224.793,0,4,33,1,0,0,26161,14,0,37256.004,236,10,0,0,0,Beginner,n
3,account.8cd164f578c44225a19b436610b09d85,17,170,49,0,0,7164.6562,9,17,131,0,54,457.4417,1564,61,3,1564,0,NA,22,128127.42,4,6,64,1,148.36401,0,53214,29,3,57711.418,391,13,0,0,5,Beginner,n
3,account.e23875c82bcd4cb6836d98a54fcf2054,2,13,3,2,0,603.6168,2,0,9,0,2,7.897542,1448,5,1,1448,0,NA,2,11806.086,0,1,5,0,0,0,3981,2,0,3643.0684,20,2,0,0,0,Beginner,n
3,account.600bdf2683c04bccaea0b21b94e29b86,26,243,95,16,1,13146.3545,8,27,145,0,109,359.2737,1559,101,3,1559,0,NA,23,69161.81,0,12,104,3,278.57193,1,62547,30,1,76844.45,541,54,6,0,7,Beginner,n
4,account.0dbe4385185d494d8f70160dc2fb127e,14,133,30,13,1,4345.451,2,6,67,0,19,272.34094,1574,27,2,1574,0,NA,9,64231.43,1,3,29,1,374.7721,0,29163,18,0,25323.451,200,19,2,0,2,Intermediate,n
4,account.52a7ef21b7994dd1b35647155377c8e2,30,229,98,4,0,16704.785,7,22,140,0,88,301.78345,1605,78,2,1605,0,NA,12,149523.11,1,7,79,2,233.1918,0,67443,35,5,81616.78,663,20,0,0,2,Intermediate,n
3,account.fc79a42ecc0f4580a4a60e07f8911a9d,6,27,12,7,1,2371.3914,3,2,21,0,15,341.70944,1420,10,1,1420,0,NA,4,1274.5695,0,4,11,0,86.50292,0,9608,6,0,15030.054,108,15,1,0,1,Beginner,n
4,account.41e7a6779ae843c18b8121872023c0cc,43,229,72,16,3,12035.961,4,15,144,0,70,203.05527,1578,72,3,1578,0,NA,26,109240.58,2,6,77,0,163.26762,1,60125,36,2,75244.695,536,52,6,0,7,Intermediate,n
4,account.d7bb6bd350de4beb95af6086c2160af0,6,22,17,3,1,1664.5588,2,5,15,0,13,170.93164,1532,7,2,1532,0,NA,1,15632.654,2,6,9,0,52.093258,0,6919,3,0,6715.161,61,13,2,0,2,Intermediate,n
4,account.941872513bb74d73b1f791e6eafd5741,33,307,136,9,0,19307.94,7,34,79,0,164,341.5677,1554,74,3,1554,0,NA,16,86680.95,4,18,79,1,195.92053,1,70782,36,2,86714.1,521,54,1,0,8,Intermediate,n
3,account.a7d283ca55804401ab8919f0f659af89,23,187,62,27,2,8919.368,2,10,87,0,58,285.66183,1748,48,3,1748,0,NA,6,69528.64,0,6,50,0,41.672726,1,41275,25,2,45928.15,424,27,2,0,3,Beginner,n
1,account.b39df93d39cf46d0b499fb6085c8befe,9,56,76,15,0,10749.931,7,21,74,0,100,380.87573,1474,40,4,1474,0,NA,8,18145.504,2,15,40,1,621.62915,0,29014,14,1,40506.16,283,24,0,0,0,Good,n
3,account.1a340bcd01664129811f0c7365029696,9,55,40,9,0,6228.7715,5,11,42,0,39,334.58313,1555,41,2,1555,0,NA,9,37727.406,0,5,42,1,14.045598,1,28463,12,2,35690.715,222,16,0,0,1,Beginner,n
3,account.e4d4a257e12b44aebc5ffab5726e4054,2,16,13,7,0,1843.5809,2,3,10,0,14,243.62091,1265,5,2,1265,0,NA,2,7307.0586,0,7,5,0,0,0,3681,1,0,6068.5386,24,14,0,0,0,Beginner,n
3,account.a248d233b2e8465893139f2eaff1baa8,4,21,10,10,0,1390.7253,1,1,18,0,10,136.58746,1426,7,2,1426,0,NA,4,6596.293,0,3,7,0,0,0,5836,3,0,8322.757,60,10,0,0,0,Beginner,n
3,account.b5adcfd3677142f5bbe67e230db06ed0,8,51,49,18,1,6418.567,4,24,24,0,73,406.1235,1558,8,3,1558,0,NA,4,18046.04,1,16,10,0,0,0,11506,9,0,21059.902,69,33,2,0,4,Beginner,n
4,account.fb51d058bfb64ca687f2cfeda2ce7993,19,122,42,6,0,7248.4087,5,12,170,0,57,304.35016,1621,42,3,1621,0,NA,18,83649.79,1,6,44,1,78.895134,0,37377,21,1,47341.89,255,13,0,0,2,Intermediate,n
3,account.b0a6700a919a48198dcf8ec962e97e55,6,8,15,3,0,1694.6624,3,2,10,0,18,207.8032,1570,3,3,1570,0,NA,2,4268.228,0,7,4,0,0,0,3920,4,0,6045.503,25,3,0,0,1,Beginner,n
3,account.9f18df53df93479fb263ba80fccf7b07,4,40,22,0,0,3604.484,3,5,34,0,20,206.88799,1561,20,2,1561,0,NA,6,25363.564,0,4,22,0,22.53691,0,16826,7,0,26274.086,165,20,2,0,2,Beginner,n
3,account.df95fff10f3a45e083c0a9fce97753ea,4,8,7,6,0,1113.9421,1,0,8,0,6,116.316505,1265,5,2,1265,0,NA,0,1941.8679,0,3,5,0,0,0,3484,1,0,6527.2495,46,6,0,0,0,Beginner,n
3,account.1588230dae3a42de948ca25333736efa,2,0,0,1,0,106.243935,1,0,0,0,1,50.286148,649,1,1,649,0,NA,0,0,0,1,1,0,0,0,649,0,0,1457.7876,5,1,0,0,0,Beginner,n
3,account.6d54bfe605474d5eb095910a3a3466de,0,5,3,0,0,133.62177,2,0,3,0,0,0,974,6,0,974,0,NA,0,8115.8804,0,0,6,0,193.21968,1,2487,0,0,2358.4697,25,0,0,0,0,Beginner,n
4,account.d021280ff6ba4f599853b0a508da2fb8,24,302,100,24,2,14054.914,4,30,177,0,139,263.81403,1473,66,3,1473,0,NA,19,137581.05,23,19,74,1,764.2734,0,63057,41,6,75287.86,553,53,3,0,8,Intermediate,n
3,account.0b0a7292b7a14dafaa78e1cb16dfae5b,14,15,21,1,1,2919.1025,3,3,17,0,24,294.7036,1566,5,3,1566,0,NA,1,13891.205,0,8,5,0,0,0,5775,5,0,8945.584,34,1,1,0,3,Beginner,n
4,account.b8f9a7c072ec4790bbef89f2aa8510e0,4,42,18,0,0,2808.277,4,4,24,0,20,205.69048,1350,19,2,1350,0,NA,4,19433.973,0,4,19,0,0,0,12240,5,0,11838.715,120,0,0,0,0,Intermediate,n
3,account.246cfbab626849aeb89204d4dc383a67,0,1,2,2,0,175,1,1,0,0,2,134.3708,775,1,2,775,0,NA,0,1468.4844,0,2,1,0,0,0,775,0,0,568.24023,4,2,0,0,0,Beginner,n
3,account.18a42f17d9474e06825a1c56737f7dbc,1,4,4,5,0,593.35364,1,0,2,0,5,16.280605,1173,1,3,1173,0,NA,0,1117.9976,0,5,1,0,0,0,1173,1,0,1214.5272,10,5,0,0,0,Beginner,n
3,account.2ece34fe81c24de6a33a6ba91f3a8deb,3,16,11,6,0,1434.4204,2,6,4,0,15,352.37433,1558,2,3,1558,0,NA,1,518.21814,0,8,3,0,165.49797,0,3801,3,0,8977.289,19,15,1,0,1,Beginner,n
4,account.6a6e77489abd44abb30d84fa7c73f6b8,0,8,2,2,0,200,1,1,0,0,2,14.96088,1280,1,1,1280,0,NA,0,8388.595,0,2,1,0,0,0,1280,1,0,1447.1246,7,2,0,0,0,Intermediate,n
4,account.36e2f2cb54bd4effb89c4b8acc584095,15,60,35,1,0,4420.0835,8,6,102,0,38,126.44147,1647,47,3,1647,0,NA,10,56240.21,5,6,48,0,391.1864,0,34075,17,2,44563.52,333,7,1,0,2,Intermediate,n
3,account.5a2617469849465da0c1e5065e0fdd69,1,3,2,0,0,161.4355,1,0,1,0,0,0,1075,1,0,1075,0,NA,0,0,0,0,1,0,0,0,1075,1,0,795.7096,5,0,0,0,0,Beginner,n
3,account.2454ef504a8b416facd803ef2f7692d3,22,130,30,1,1,5038.383,3,4,99,0,31,257.35074,1647,34,3,1647,0,NA,14,50233.156,0,7,34,1,80.52599,0,31704,19,3,38665.902,274,1,1,0,1,Beginner,n
4,account.f25cbf224a254dd585f0be23592a191c,0,2,0,0,1,0,1,0,0,0,0,0,1344,1,0,1344,0,NA,0,2592.4043,0,0,1,0,0,0,1344,1,0,727.14307,8,0,1,0,1,Intermediate,n
3,account.10153626b8ee4e64a61ed7d75eb944d3,11,97,38,12,0,6513.9,8,20,104,0,59,355.45578,1560,42,3,1560,0,NA,11,69032.29,2,10,43,0,312.40543,0,39926,18,0,56395.758,348,22,1,0,2,Beginner,n
3,account.98313540addd4421848c4941be45714b,3,58,19,6,2,2678.976,7,4,34,0,18,181.34697,1596,39,2,1596,0,NA,2,63574.11,0,4,40,4,74.63627,0,30465,14,4,33098.945,282,6,3,0,3,Beginner,n
4,account.866d13fb7b774c6d9b922bbedc336136,3,22,6,6,0,1048.5884,1,1,18,0,6,46.681114,1322,5,2,1322,0,NA,1,3783.3984,0,3,5,0,0,0,4339,2,0,2877.9756,55,6,0,0,0,Intermediate,n
4,account.7dcc5349ec294ee1bb4b6ff43961bbeb,1,27,17,2,0,2262.489,4,3,10,0,14,271.97354,1402,17,2,1402,0,NA,3,14012.829,0,3,17,3,1.0665193,0,11485,5,0,15225.076,80,14,0,0,0,Intermediate,n
2,account.a09841d36823497b8d0454f79047ece9,16,103,44,3,1,6265.64,7,12,64,0,44,207.05562,1552,34,4,1552,0,NA,8,49252.195,0,15,36,5,1.3560982,0,29531,18,1,25012.29,246,8,2,0,4,Pro,n
2,account.2fd155e68a004c9eb11c1ed7dabdf1f3,83,877,281,21,2,45667.54,8,69,459,0,248,516.0778,1717,176,4,1717,0,NA,62,226452.86,1,14,186,2,0,4,166113,72,5,208486.34,1567,65,3,0,16,Pro,n
2,account.b565d32bd45f4443a2d096ac0dc37c54,19,317,109,30,4,15190.269,5,33,101,0,130,437.11398,1566,51,3,1566,0,NA,16,85430.46,5,14,59,1,15.164079,1,49679,28,1,54243.707,459,43,5,0,11,Pro,n
4,account.4d3fd28a8d834db398069a82630e7882,23,163,46,2,0,7829.1123,8,11,123,0,42,411.14163,1610,64,2,1610,0,NA,26,111447.32,0,5,67,0,26.161348,1,55545,30,1,64989.277,438,13,0,0,7,Intermediate,n
4,account.9d0d513efadf4075a1ebb7a2dd557764,12,144,32,1,0,4911.8984,5,6,53,0,30,271.5352,1527,30,2,1527,0,NA,9,59173.176,0,4,33,1,527.3104,1,35311,23,0,50829.273,318,30,3,0,3,Intermediate,n
2,account.1e9b9365eef3403fbe5b64662642a20f,35,112,70,16,3,10977.101,2,15,86,0,75,351.63974,1540,31,3,1540,0,NA,14,53836.152,0,12,33,1,0,0,24337,15,1,22715.238,289,75,5,0,5,Pro,n
4,account.1263ba00125b4999a6cb3831992833f5,15,99,49,15,1,6802.921,5,4,51,0,39,201.11665,1537,45,3,1537,0,NA,16,21447.781,0,7,45,1,97.249176,0,20138,6,0,21060.623,220,15,1,0,1,Intermediate,n
4,account.05a01c5e7f4d4df89b075f7b1e6a60e4,82,555,244,35,0,32780.285,8,67,531,0,220,227.49326,1606,172,3,1606,0,NA,73,217351.48,3,9,178,1,329.90317,4,115924,58,6,124707.68,1308,91,3,0,9,Intermediate,n
4,account.c4c2d074d00d4cdea530f384a4da8052,2,9,7,3,0,811.9102,3,0,7,0,7,24.847563,858,6,2,858,0,NA,0,2619.5642,0,3,6,0,0,0,2116,0,0,2833.6501,31,3,0,0,0,Intermediate,n
4,account.83d6210bd29043f19d997dbfcf135c24,17,100,43,44,0,6822.649,1,13,82,0,44,146.72769,1707,37,3,1707,0,NA,13,50100.977,0,5,37,3,27.958914,1,25378,12,3,23755.512,259,44,0,0,0,Intermediate,n
4,account.860fa1b9527e445088915685a4ce4d3e,101,498,302,30,1,45771.89,8,73,447,0,311,338.67548,1594,240,4,1594,0,NA,76,307407.16,0,9,243,4,602.89355,1,151470,74,18,146831.77,1664,133,3,0,8,Intermediate,n
2,account.932638f420f84d76a7a946d7ac39b6bf,17,126,34,5,0,5760.413,4,5,35,0,26,170.80951,1515,23,3,1515,0,NA,13,54348.168,0,3,24,0,0,0,23159,16,1,26159.33,232,8,1,0,3,Pro,n
2,account.794d3122e1f243178ef34f77a91f8e58,40,289,191,5,0,28029.79,7,49,277,0,174,227.32498,1645,109,3,1645,0,NA,21,159026.58,2,8,110,2,105.21904,1,78576,39,7,77090.805,820,16,0,0,1,Pro,n
2,account.caaffbb7207745e3ab3ff0078242bc0b,61,318,199,10,0,30450.9,7,56,195,0,222,364.2719,1552,180,3,1552,0,NA,33,48971.89,0,9,182,0,52.044525,3,89587,49,1,144962.22,1290,21,0,0,4,Pro,n
4,account.305ba66e68c648d4981712b0af4d4d7d,0,0,0,0,0,39.256702,1,0,0,0,0,0,80,1,0,80,0,NA,0,0,0,0,1,0,0,0,80,0,0,0,1,0,0,0,0,Intermediate,n
3,account.608feab82ac848e2b961238c4e5d9357,0,3,3,4,0,613.1339,1,1,10,0,4,29.549166,260,4,2,260,0,NA,0,0,0,3,4,0,0,0,878,0,0,610.1757,16,4,0,0,0,Beginner,n
3,account.a98731c7935b441bbc6ac2d2906ccf3a,26,120,76,17,1,11096.221,5,12,126,0,58,220.01425,1492,47,3,1492,0,NA,19,48545.65,1,8,47,1,0,1,34703,17,1,31351.418,367,17,1,0,2,Beginner,n
4,account.a7bcac8043b34a73b036a77157faa063,3,17,9,1,0,994.3521,4,2,8,0,4,29.546206,1094,10,2,1094,0,NA,1,5851.0977,0,3,10,0,0,0,5587,0,0,9764.788,61,1,0,0,0,Intermediate,n
2,account.3971cf252c0e494aa9cc2fc08443988c,25,55,33,14,0,4888.135,2,9,55,0,33,123.784775,1520,22,3,1520,0,NA,8,23610.988,0,6,23,0,140.34262,1,14682,9,0,17846.316,174,33,1,0,1,Pro,n
4,account.f704f4c535d74e9b965f60fa2f470c1f,22,149,33,19,0,5963.267,2,12,67,0,39,268.25256,1568,29,2,1568,0,NA,19,57037.43,0,5,32,0,55.52757,0,27701,19,2,29781.146,315,39,3,0,3,Intermediate,n
4,account.632f4a21e84d4c9e825cc7db4789d7a1,78,440,291,7,0,43420.715,6,75,309,0,289,443.13245,1542,140,3,1542,0,NA,68,178772.02,5,9,143,2,129.22826,3,101252,51,10,103686.41,1070,94,3,0,6,Intermediate,n
3,account.310c68133973498b91199c30a51836f6,1,2,3,4,1,458.89658,1,0,0,0,4,32.50443,1023,0,1,1023,0,NA,0,4823.599,0,4,1,0,0,0,1023,1,0,1268.1273,9,4,1,0,1,Beginner,n
4,account.294315250418415988e5ae3ea923aaac,10,72,32,10,0,4901.553,5,10,75,0,36,170.41461,1601,29,4,1601,0,NA,9,42138.86,0,9,30,0,0,0,21196,11,1,17876.96,204,17,0,0,2,Intermediate,n
4,account.b4d4bf0dbd114e57a6994e6f3ef92c33,76,572,238,12,0,34384.97,8,53,416,0,242,257.57565,1611,164,4,1611,0,NA,58,197972,1,7,165,3,22.32831,3,106846,57,6,120109.984,1114,87,0,0,1,Intermediate,n
3,account.8ccf1afde798420585e294b95d490877,9,38,22,9,0,2402.9167,4,3,40,0,15,93.15549,1292,22,1,1292,0,NA,2,12577.011,0,3,22,0,0,0,9140,2,0,9207.009,110,15,0,0,0,Beginner,n
4,account.dc7ce84b978a4c5a9520e31dffcd3aac,15,234,31,3,0,4883.974,8,10,132,0,34,225.26666,1560,43,2,1560,0,NA,12,120234.77,0,4,44,2,0,0,43652,23,1,52012.91,439,8,0,0,2,Intermediate,n
4,account.9bfee65ef2ab46b88739297a7c7c5d8a,25,108,60,8,0,8521.832,5,12,53,0,63,472.3357,1563,33,2,1563,0,NA,16,34402.766,0,7,36,0,91.01707,0,24653,12,4,24954.05,268,21,2,0,4,Intermediate,n
3,account.76e2040234be417fabd2f97d0897b6e6,8,46,39,5,0,4492.914,5,12,40,0,39,92.82756,1203,30,3,1203,0,NA,3,16995.691,0,4,30,1,29.282106,0,15539,11,0,17421.162,195,11,1,0,1,Beginner,n
2,account.b5ed00b49da849029d4f49564771fb58,32,175,114,26,0,16590.191,5,27,182,0,120,303.4728,1507,73,4,1507,0,NA,18,64838.5,1,7,73,1,6.976138,1,44857,27,4,35861,460,26,0,0,0,Pro,n
3,account.c4abad64d8c849ffb2aedabff6e51339,21,194,43,16,2,7976.461,4,12,273,0,47,195.38521,1497,58,2,1497,0,NA,27,76465.21,0,8,61,0,140.6162,2,45578,24,3,51352.195,394,16,2,0,3,Beginner,n
2,account.c76934c45f1049fa94ac748c08664c28,39,219,114,17,1,20086.75,8,24,119,0,117,393.75653,1717,79,5,1717,0,NA,43,104365.66,0,8,82,3,86.3817,1,64335,34,3,65295.914,576,33,3,0,4,Pro,n
2,account.9a4c920cc6db4df98899ac3813bad532,87,442,159,16,1,25399.96,8,21,245,0,151,278.1301,1657,126,3,1657,0,NA,41,259060.48,3,11,133,1,30.44014,1,113074,63,12,111671.5,1219,56,4,0,13,Pro,n
3,account.94195e00187240d5b0bbf62cc263dc98,7,55,21,2,0,2379.5024,3,3,16,0,12,228.02649,1535,11,1,1535,0,NA,2,24256.287,0,2,11,0,62.33171,1,10063,7,0,9966.186,82,2,0,0,0,Beginner,n
4,account.3f2b2c74f532428da2eb24224575c696,28,237,77,7,1,11817.827,6,15,72,0,85,470.7155,1533,58,4,1533,0,NA,25,81938.54,0,9,62,1,153.14822,1,42404,21,5,57966.74,465,45,2,0,5,Intermediate,n
2,account.91967cf479c442f0916088066a18f239,119,1139,353,0,0,46860.03,9,65,554,0,332,502.61798,1628,261,4,1628,0,NA,75,334789.3,3,8,264,9,143.24033,5,180226,88,41,193628.38,2324,116,4,0,9,Pro,n
3,account.b5b8b9eade2e48c68dc45628c426f7e5,14,162,60,27,1,7876.1025,2,12,133,0,57,335.7301,1719,48,2,1719,0,NA,17,61907.434,0,8,49,2,0,0,32786,15,2,30685.057,279,57,1,0,1,Beginner,n
4,account.60c13c5657364bfeb1b69af103940e51,32,189,109,22,1,15187.502,4,29,143,0,109,175.76718,1582,67,4,1582,0,NA,21,87606.05,0,6,68,0,22.170412,0,41973,19,1,48800.22,476,40,1,0,2,Intermediate,n
3,account.5959b7b207504e5297a14eb990c6946a,24,104,59,13,1,8882.4375,5,13,75,0,50,165.9957,1605,39,4,1605,0,NA,10,52021.06,0,7,41,1,0,0,23688,11,1,32849.98,301,16,2,0,2,Beginner,n
2,account.8d233d8f00554db292c763b7d9d42054,154,909,349,57,1,49972.047,8,73,574,0,347,421.64954,1656,278,4,1656,0,NA,79,296681.9,3,8,283,0,86.10175,3,155459,76,11,146489.06,1563,144,3,0,9,Pro,n
3,account.519a6388753f436c9fbfe6e5b562b96b,17,167,73,10,0,10950.254,4,15,105,0,66,393.04578,1685,42,3,1685,0,NA,15,65197.22,0,15,44,1,842.30994,1,34684,17,6,39662.863,288,10,0,0,2,Beginner,n
3,account.8dd004edc96a4d73b23b870268485d40,27,203,92,6,1,14586.584,7,25,157,0,102,275.5745,1578,80,3,1578,0,NA,18,34004.227,1,6,83,0,193.75568,0,49479,31,0,57052.37,524,45,4,0,7,Beginner,n
4,account.5a39b0ebb04a45eaa671d4fe55b015c1,3,45,29,12,0,4075.4897,4,3,19,0,35,265.82538,1410,12,2,1410,0,NA,1,17971.938,0,11,12,0,51.149357,0,9191,3,1,11087.161,83,19,1,0,1,Intermediate,n
4,account.2b5f7269230040c4bf77f9eb682da879,23,199,66,22,0,10477.599,2,14,69,0,61,412.84854,1694,62,2,1694,0,NA,15,120585.49,0,6,63,0,0,0,46757,25,0,49585.95,457,61,1,0,1,Intermediate,n
4,account.9d1ebb0312ee4d4280a1dbe51eeed9ce,73,202,198,39,2,28002.09,8,42,235,0,180,380.0006,1594,131,4,1594,0,NA,47,106678.305,1,16,135,2,58.744576,1,73325,35,1,72564.04,871,105,5,0,9,Intermediate,n
4,account.3a9bf7b75dc94e6485c6128d857a0c0c,5,33,21,1,0,3351.1724,5,9,33,0,25,515.6856,1550,8,2,1550,0,NA,6,23393.777,0,9,9,0,0,0,8605,5,2,8630.336,94,1,0,0,2,Intermediate,n
2,account.b04e749e0b54443dbb83569ab1f4c6f1,7,64,24,6,0,3755.9893,3,6,38,0,25,202.35141,1448,23,2,1448,0,NA,11,24993.486,0,4,24,0,76.11287,0,16676,7,0,24816.64,170,25,1,0,1,Pro,n
2,account.10108603d11e4e6cb7ded1a4c1ec3187,2,21,12,8,1,1805.3965,2,2,8,0,11,56.35101,1337,6,3,1337,0,NA,1,15983.846,0,5,7,0,0,0,5537,3,0,8839.02,54,8,1,0,1,Pro,n
4,account.44bbd9aa4b7b4334a31a6591d944e1b4,2,33,9,9,2,1954.1577,1,3,34,0,9,110.21373,1641,12,2,1641,0,NA,0,39076.137,0,2,13,0,0.4076113,0,11628,5,0,11872.559,89,9,2,0,2,Intermediate,n
3,account.41444cbc8a0c4dceb2d623f8ccec1c04,64,206,230,3,0,34352.176,7,32,252,0,252,211.31549,1482,161,3,1482,0,NA,47,28526.96,1,12,163,3,222.82014,0,67799,33,0,82379.414,873,105,1,0,5,Beginner,n
3,account.735ba22f5af7410b8269d7b80b2209f8,11,127,65,10,0,8600.024,3,12,99,0,47,143.59671,1533,32,3,1533,0,NA,19,48573.08,0,5,32,1,0,1,28300,14,2,27135.66,334,47,0,0,0,Beginner,n
2,account.7e8a30362b364a64bb6688f9ac5bf10f,81,450,226,32,0,38483.996,8,60,537,0,226,405.75595,1652,187,3,1652,0,NA,80,261240.4,1,6,191,3,490.6007,1,141333,69,7,120287.164,1446,108,3,0,5,Pro,n
2,account.b20bd3f2105b4cae9c5efa7c8780028a,18,116,38,3,0,6352.388,6,9,87,0,40,349.51562,1563,31,2,1563,0,NA,6,18961.713,0,9,33,0,0,0,21373,9,2,19112.514,289,14,2,0,4,Pro,n
4,account.49cd4d0d205c4c99b0f4909edfa4a02e,33,251,59,13,0,9076.8,6,10,158,0,54,211.53918,1572,97,2,1572,0,NA,31,151544,0,5,97,3,510.28864,0,74169,29,8,87982.67,572,31,1,0,1,Intermediate,n
1,account.52d3bc0382d24424801cd52ed3f09a94,72,486,160,13,2,26922.781,8,40,323,0,171,387.72827,1668,145,4,1668,0,NA,59,223740,11,9,150,3,153.03108,2,115988,58,7,121760.94,1100,64,7,0,9,Good,n
1,account.285cc333ab184899aab93979d462878d,274,922,808,6,0,108742.91,9,210,764,0,886,680.55646,1766,392,4,1766,0,NA,221,307907.16,9,16,399,5,206.44836,10,210834,107,14,230949.3,2836,329,5,0,15,Good,n
2,account.4ef0589c8ebb4398a233696dec71df39,29,179,114,10,0,15686.27,6,23,135,0,92,441.64862,1688,65,3,1688,0,NA,18,64886.57,0,7,66,5,81.95277,1,48699,27,8,42789.824,581,35,1,0,4,Pro,n
4,account.797df8e337cd41e28a9f19cfbe5aa32b,38,217,74,17,1,12525.221,2,18,193,0,77,397.24988,1633,70,3,1633,0,NA,27,83324.25,0,6,73,0,237.94582,1,51783,26,5,46879.797,478,77,6,0,6,Intermediate,n
2,account.6782ac02ef024259996a9d7543b119d3,143,638,385,30,1,54349.277,8,79,526,0,370,272.0335,1630,309,4,1630,0,NA,89,246464.28,4,9,312,3,146.24435,2,156321,63,7,166955.19,1952,95,2,0,4,Pro,n
2,account.3abdd0c15f9640a1b07c872ae26862f4,16,97,61,16,0,8554.012,5,14,91,0,61,232.48354,1537,42,2,1537,0,NA,23,42451.19,1,10,43,0,102.40811,0,25127,14,3,31192.941,254,41,1,0,2,Pro,n
